,NAME_x,ADDRESS,City,State Code,Zip Code,County,Rural Versus Urban,FTE - Employees on Payroll,Total Days (V + XVIII + XIX + Unknown),Number of Beds,Total Bed Days Available,Total Discharges (V + XVIII + XIX + Unknown),Total Days (V + XVIII + XIX + Unknown) + Total for all Subproviders,Number of Beds + Total for all Subproviders,Total Bed Days Available + Total for all Subproviders,Total Discharges (V + XVIII + XIX + Unknown) + Total for all Subproviders,Hospital Total Days (V + XVIII + XIX + Unknown) For Adults &amp; Peds,Hospital Number of Beds For Adults &amp; Peds,Hospital Total Bed Days Available For Adults &amp; Peds,Hospital Total Discharges (V + XVIII + XIX + Unknown) For Adults &amp; Peds,Cost of Charity Care,Total Bad Debt Expense,Cost of Uncompensated Care,Total Unreimbursed and Uncompensated Care,Total Salaries From Worksheet A,Overhead Non-Salary Costs,Depreciation Cost,Total Costs,Inpatient Total Charges,Outpatient Total Charges,Combined Outpatient + Inpatient Total Charges,Wage-Related Costs (Core),Wage-Related Costs (RHC/FQHC),Total Salaries (adjusted),Contract Labor,Wage Related Costs for Part - A Teaching Physicians,Wage Related Costs for Interns and Residents,Cash on Hand and in Banks,Temporary Investments,Notes Receivable,Accounts Receivable,Less: Allowances for Uncollectible Notes and Accounts Receivable,Inventory,Prepaid Expenses,Other Current Assets,Total Current Assets,Total Fixed Assets,Investments,Other Assets,Total Other Assets,Total Assets,Accounts Payable,"Salaries, Wages, and Fees Payable",Payroll Taxes Payable,Notes and Loans Payable (Short Term),Deferred Income,Other Current Liabilities,Total Current Liabilities,Mortgage Payable,Notes Payable,Unsecured Loans,Other Long Term Liabilities,Total Long Term Liabilities,Total Liabilities,General Fund Balance,Total Fund Balances,Total Liabilities and Fund Balances,Managed Care Simulated Payments,Total IME Payment,Inpatient Revenue,Outpatient Revenue,Gross Revenue,Net Patient Revenue,Less Total Operating Expense,Net Income from Service to Patients,Total Other Income,Total Income,Total Other Expenses,Net Income,Cost To Charge Ratio,Net Revenue from Medicaid,Medicaid Charges,NAME_y,LATITUDE,LONGITUDE,Absolute Net Income,Sign Net Income
1130,EL PASO PSYCHIATRIC CENTER,4615 ALAMEDA AVENUE,EL PASO,TX,79950,EL PASO,U,262.84,"19,039",74,"27,084",463,"19,039",74,"27,084",463,19039.0,74.0,27084.0,463.0,0,0,0,0,14455129.0,3281743.0,856081.0,20154207.0,17634310.0,0,17634310.0,0,0,0,0,0,0,-50928520.0,0,0,0,0,41346.0,0,0,-50887174.0,0.0,0,0,0,-50887174.0,154741.0,870898.0,0,0,0,0,1025639.0,0,0,0,0,0,1025639.0,-51912813.0,-51912813.0,-50887174.0,0,0,17634310.0,0,17634310.0,17634310.0,17736872.0,-102562.0,0,-102562.0,17634310.0,-17736872.0,,0,0,EL PASO PSYCHIATRIC CENTER,31.77205182,-106.436115,17736872.0,-
1131,ENCOMPASS HEALTH REHABILITATION HOSP,20180 CHASEWOOD PARK DRIVE,HOUSTON,TX,77070,HARRIS,U,131.74,"15,118",60,"21,900","1,265","15,118",60,"21,900","1,265",15118.0,60.0,21900.0,1265.0,0,0,0,0,10198650.0,12714899.0,558062.0,21091786.0,36281365.0,1999463.0,38280828.0,1974968.0,0,10198650.0,110715.0,0,0,1915517.0,0,0,4407833.0,-1009100.0,80592.0,62210.0,0,5457052.0,0.0,0,37218510.0,37218510.0,72078935.0,652079.0,510490.0,0,0,0,1302680.0,2465249.0,0,0,0,30090055.0,30090055.0,32555304.0,39523631.0,39523631.0,72078935.0,0,0,36285235.0,1995592.0,38280827.0,24972496.0,22913549.0,2058947.0,344851.0,2403798.0,0,2403798.0,,0,0,ENCOMPASS HEALTH REHABILITATION HOSPITAL THE VINTAGE,29.99017655,-95.57110864,2403798.0,+
1132,MOTION PICTURE AND TELEVISION FUND,23388 MULHOLLAND DRIVE,WOODLAND HILLS,CA,91364,LOS ANGELES,U,335.63,"2,404",12,"4,380",161,"27,287",122,"44,530",161,2404.0,12.0,4380.0,161.0,0,0,0,0,26727741.0,37506505.0,2996144.0,24518702.0,21115099.0,3000.0,21118099.0,0,0,0,0,0,0,5032000.0,0,0,1789000.0,0,0,0,1087000.0,15130968.0,0.0,67507000.0,25983878.0,93490878.0,133663846.0,3854000.0,8451000.0,0,0,0,1175000.0,13480000.0,0,16121000.0,0,33674116.0,49795116.0,63275116.0,70388730.0,70388730.0,133663846.0,0,0,30603229.0,3000.0,30606229.0,28784963.0,64234246.0,-35449283.0,23057708.0,-12391575.0,0,-12391575.0,,0,0,MOTION PICTURE AND TELEVISION HOSPITAL,34.15797825,-118.6366359,12391575.0,-
1134,ENCOMPASS HEALTH REHABILITATION HOSP,104 NORTH 3RD STREET,ALEXANDRIA,LA,71301,RAPIDES PARISH,U,97.13,"9,650",47,"17,155",791,"9,650",47,"17,155",791,9650.0,47.0,17155.0,791.0,0,0,0,0,6033430.0,5730868.0,636981.0,11703346.0,19878328.0,0,19878328.0,1361627.0,0,6033430.0,44478.0,0,0,-1277580.0,0,0,1981501.0,-421706.0,93763.0,182050.0,149437.0,707465.0,0.0,0,355967.0,355967.0,9466132.0,1401109.0,382217.0,0,0,0,77217.0,1860543.0,0,0,0,9786112.0,9786112.0,11646655.0,-2180523.0,-2180523.0,9466132.0,0,0,19878329.0,0,19878329.0,12489082.0,11764298.0,724784.0,-707405.0,17379.0,0,17379.0,,0,0,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ALEXANDRIA,31.31768328,-92.45233196,17379.0,+
1139,NAPA STATE HOSPITAL,2100 NAPA-VALLEJO HIGHWAY,NAPA,CA,94558-6293,,U,271.10,"10,410",151,"55,266",15,"451,995","1,418","518,988",848,10410.0,151.0,55266.0,15.0,0,0,0,0,253596591.0,126095898.0,5310481.0,378982853.0,358254306.0,27597.0,358281903.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379692489.0,-379692489.0,0,-379692489.0,0,-379692489.0,,0,0,NAPA STATE HOSPITAL,38.27803987,-122.2670334,379692489.0,-
1154,FULTON COUNTY MEDICAL CENTER,214 PEACH ORCHARD ROAD,MCCONNELLSBURG,PA,17233,FULTON,R,263.18,"2,550",21,"7,686",390,"41,943",88,"32,208",390,1257.0,21.0,7686.0,390.0,0,3704109.0,1583979.0,4482182.0,25626865.0,30030133.0,3518759.0,39794362.0,17715775.0,76593409.0,94309184.0,0,0,0,0,0,0,16336247.0,0,0,17618786.0,-11023571.0,499611.0,938270.0,182926.0,24682926.0,0.0,16903951.0,605062.0,17509013.0,77256613.0,1151279.0,0,3209736.0,6080198.0,2807968.0,1236590.0,14485771.0,0,45740578.0,0,11457025.0,57197603.0,71683374.0,5573239.0,5573239.0,77256613.0,0,0,16874044.0,90300240.0,107174284.0,45738077.0,55656998.0,-9918921.0,6060695.0,-3858226.0,0,-3858226.0,0.42,4612328.0,17732591.0,FULTON COUNTY MEDICAL CENTER,39.93719024,-78.00687022,3858226.0,-
1157,MH-LAKESHORE CAMPUS,72 SOUTH STATE STREET,SHELBY,MI,49455,OCEANA,R,22.08,"1,080",24,"8,784",321,"62,706",24,"8,784",321,1080.0,24.0,8784.0,321.0,363411.0,1369185.0,1185319.0,2667062.0,14043117.0,17641280.0,183907.0,32968617.0,3236705.0,47686953.0,50923658.0,0,0,14043117.0,0,0,0,1170.0,26272423.0,0,7388669.0,-5628740.0,167774.0,9306.0,0,29768904.0,0.0,0,6094490.0,6094490.0,44705842.0,4449608.0,1777749.0,36752.0,0,0,2134000.0,8398109.0,0,0,0,1975551.0,1975551.0,10373660.0,34332182.0,34332182.0,44705842.0,0,0,3688149.0,49646484.0,53334633.0,25725834.0,32403867.0,-6678033.0,11714294.0,5036261.0,106632.0,4929629.0,0.65,1533334.0,8459972.0,MERCY HEALTH LAKESHORE CAMPUS,43.60660404,-86.36468619,4929629.0,+
1164,PENDER COMMUNITY HOSPITAL DISTRICT,100 HOSPITAL DRIVE,PENDER,NE,68047,THURSTON,R,118.50,"1,874",21,"7,686",328,"24,020",21,"7,686",328,948.0,21.0,7686.0,328.0,45532.0,941729.0,844034.0,844034.0,9398591.0,15096412.0,2821116.0,23852956.0,6414185.0,25533513.0,31947698.0,0,0,0,0,0,0,12701853.0,0,0,4475805.0,-1568000.0,597526.0,230592.0,1622000.0,18497227.0,0.0,0,5322418.0,5322418.0,50809529.0,1166219.0,1739255.0,0,927546.0,0,0,3833020.0,0,19340311.0,0,3596336.0,22936647.0,26769667.0,24039862.0,24039862.0,50809529.0,0,0,6408433.0,25539265.0,31947698.0,23611355.0,24495003.0,-883648.0,2455715.0,1572067.0,17920.0,1554147.0,0.75,1380030.0,1656700.0,ST. LUKE'S WOOD RIVER MEDICAL CENTER,43.64832025,-114.350021,1554147.0,+
1165,PENDER COMMUNITY HOSPITAL DISTRICT,100 HOSPITAL DRIVE,PENDER,NE,68047,THURSTON,R,118.50,"1,874",21,"7,686",328,"24,020",21,"7,686",328,948.0,21.0,7686.0,328.0,45532.0,941729.0,844034.0,844034.0,9398591.0,15096412.0,2821116.0,23852956.0,6414185.0,25533513.0,31947698.0,0,0,0,0,0,0,12701853.0,0,0,4475805.0,-1568000.0,597526.0,230592.0,1622000.0,18497227.0,0.0,0,5322418.0,5322418.0,50809529.0,1166219.0,1739255.0,0,927546.0,0,0,3833020.0,0,19340311.0,0,3596336.0,22936647.0,26769667.0,24039862.0,24039862.0,50809529.0,0,0,6408433.0,25539265.0,31947698.0,23611355.0,24495003.0,-883648.0,2455715.0,1572067.0,17920.0,1554147.0,0.75,1380030.0,1656700.0,FRANKLIN MEDICAL CENTER,36.11230617,-78.29353379,1554147.0,+
1166,PENDER COMMUNITY HOSPITAL DISTRICT,100 HOSPITAL DRIVE,PENDER,NE,68047,THURSTON,R,118.50,"1,874",21,"7,686",328,"24,020",21,"7,686",328,948.0,21.0,7686.0,328.0,45532.0,941729.0,844034.0,844034.0,9398591.0,15096412.0,2821116.0,23852956.0,6414185.0,25533513.0,31947698.0,0,0,0,0,0,0,12701853.0,0,0,4475805.0,-1568000.0,597526.0,230592.0,1622000.0,18497227.0,0.0,0,5322418.0,5322418.0,50809529.0,1166219.0,1739255.0,0,927546.0,0,0,3833020.0,0,19340311.0,0,3596336.0,22936647.0,26769667.0,24039862.0,24039862.0,50809529.0,0,0,6408433.0,25539265.0,31947698.0,23611355.0,24495003.0,-883648.0,2455715.0,1572067.0,17920.0,1554147.0,0.75,1380030.0,1656700.0,MERCY HOSPITAL LEBANON,37.68127753,-92.63394624,1554147.0,+
1167,PENDER COMMUNITY HOSPITAL DISTRICT,100 HOSPITAL DRIVE,PENDER,NE,68047,THURSTON,R,118.50,"1,874",21,"7,686",328,"24,020",21,"7,686",328,948.0,21.0,7686.0,328.0,45532.0,941729.0,844034.0,844034.0,9398591.0,15096412.0,2821116.0,23852956.0,6414185.0,25533513.0,31947698.0,0,0,0,0,0,0,12701853.0,0,0,4475805.0,-1568000.0,597526.0,230592.0,1622000.0,18497227.0,0.0,0,5322418.0,5322418.0,50809529.0,1166219.0,1739255.0,0,927546.0,0,0,3833020.0,0,19340311.0,0,3596336.0,22936647.0,26769667.0,24039862.0,24039862.0,50809529.0,0,0,6408433.0,25539265.0,31947698.0,23611355.0,24495003.0,-883648.0,2455715.0,1572067.0,17920.0,1554147.0,0.75,1380030.0,1656700.0,APPALACHIAN BEHAVIORAL HEALTH CARE,39.32883286,-82.11878516,1554147.0,+
1168,PENDER COMMUNITY HOSPITAL DISTRICT,100 HOSPITAL DRIVE,PENDER,NE,68047,THURSTON,R,118.50,"1,874",21,"7,686",328,"24,020",21,"7,686",328,948.0,21.0,7686.0,328.0,45532.0,941729.0,844034.0,844034.0,9398591.0,15096412.0,2821116.0,23852956.0,6414185.0,25533513.0,31947698.0,0,0,0,0,0,0,12701853.0,0,0,4475805.0,-1568000.0,597526.0,230592.0,1622000.0,18497227.0,0.0,0,5322418.0,5322418.0,50809529.0,1166219.0,1739255.0,0,927546.0,0,0,3833020.0,0,19340311.0,0,3596336.0,22936647.0,26769667.0,24039862.0,24039862.0,50809529.0,0,0,6408433.0,25539265.0,31947698.0,23611355.0,24495003.0,-883648.0,2455715.0,1572067.0,17920.0,1554147.0,0.75,1380030.0,1656700.0,ENDLESS MOUNTAINS HEALTH SYSTEMS,41.8375429,-75.83676903,1554147.0,+
1169,PENDER COMMUNITY HOSPITAL DISTRICT,100 HOSPITAL DRIVE,PENDER,NE,68047,THURSTON,R,118.50,"1,874",21,"7,686",328,"24,020",21,"7,686",328,948.0,21.0,7686.0,328.0,45532.0,941729.0,844034.0,844034.0,9398591.0,15096412.0,2821116.0,23852956.0,6414185.0,25533513.0,31947698.0,0,0,0,0,0,0,12701853.0,0,0,4475805.0,-1568000.0,597526.0,230592.0,1622000.0,18497227.0,0.0,0,5322418.0,5322418.0,50809529.0,1166219.0,1739255.0,0,927546.0,0,0,3833020.0,0,19340311.0,0,3596336.0,22936647.0,26769667.0,24039862.0,24039862.0,50809529.0,0,0,6408433.0,25539265.0,31947698.0,23611355.0,24495003.0,-883648.0,2455715.0,1572067.0,17920.0,1554147.0,0.75,1380030.0,1656700.0,PENDER COMMUNITY HOSPITAL,42.10558165,-96.71097428,1554147.0,+
1170,PENDER COMMUNITY HOSPITAL DISTRICT,100 HOSPITAL DRIVE,PENDER,NE,68047,THURSTON,R,118.50,"1,874",21,"7,686",328,"24,020",21,"7,686",328,948.0,21.0,7686.0,328.0,45532.0,941729.0,844034.0,844034.0,9398591.0,15096412.0,2821116.0,23852956.0,6414185.0,25533513.0,31947698.0,0,0,0,0,0,0,12701853.0,0,0,4475805.0,-1568000.0,597526.0,230592.0,1622000.0,18497227.0,0.0,0,5322418.0,5322418.0,50809529.0,1166219.0,1739255.0,0,927546.0,0,0,3833020.0,0,19340311.0,0,3596336.0,22936647.0,26769667.0,24039862.0,24039862.0,50809529.0,0,0,6408433.0,25539265.0,31947698.0,23611355.0,24495003.0,-883648.0,2455715.0,1572067.0,17920.0,1554147.0,0.75,1380030.0,1656700.0,WALTHALL COUNTY GENERAL HOSPITAL,31.12037143,-90.15576773,1554147.0,+
1171,PENDER COMMUNITY HOSPITAL DISTRICT,100 HOSPITAL DRIVE,PENDER,NE,68047,THURSTON,R,118.50,"1,874",21,"7,686",328,"24,020",21,"7,686",328,948.0,21.0,7686.0,328.0,45532.0,941729.0,844034.0,844034.0,9398591.0,15096412.0,2821116.0,23852956.0,6414185.0,25533513.0,31947698.0,0,0,0,0,0,0,12701853.0,0,0,4475805.0,-1568000.0,597526.0,230592.0,1622000.0,18497227.0,0.0,0,5322418.0,5322418.0,50809529.0,1166219.0,1739255.0,0,927546.0,0,0,3833020.0,0,19340311.0,0,3596336.0,22936647.0,26769667.0,24039862.0,24039862.0,50809529.0,0,0,6408433.0,25539265.0,31947698.0,23611355.0,24495003.0,-883648.0,2455715.0,1572067.0,17920.0,1554147.0,0.75,1380030.0,1656700.0,ADVENTHEALTH HENDERSONVILLE,35.3900433,-82.48819301,1554147.0,+
1173,CAMDEN GENERAL HOSPITAL,175 HOSPITAL DRIVE,CAMDEN,TN,38320-,BENTON,R,65.33,"1,280",25,"9,150",262,"1,280",25,"9,150",262,551.0,25.0,9150.0,262.0,306655.0,1286059.0,1022696.0,1022696.0,3582459.0,5115161.0,354041.0,7998520.0,4040956.0,19393789.0,23434745.0,0,0,0,0,0,0,81091.0,0,0,2896148.0,-2268850.0,101743.0,8356.0,0,996318.0,0.0,0,0,0,2506239.0,156054.0,0,0,0,0,-4057753.0,-3901699.0,0,0,0,0,0,-3901699.0,6407938.0,6407938.0,2506239.0,0,0,4040956.0,19393788.0,23434744.0,6183689.0,8697620.0,-2513931.0,468515.0,-2045416.0,0,-2045416.0,0.34,876861.0,4222453.0,CLARK REGIONAL MEDICAL CENTER,38.0115931,-84.2162712,2045416.0,-
1174,BOLIVAR GENERAL HOSPITAL,650 NUCKOLLS ROAD,BOLIVAR,TN,38008,HARDEMAN,R,57.04,656,25,"9,150",144,656,25,"9,150",144,368.0,25.0,9150.0,144.0,284898.0,1545715.0,1218155.0,1218155.0,3035594.0,4176730.0,345078.0,6555726.0,2073585.0,21375685.0,23449270.0,0,0,0,0,0,0,70782.0,0,0,4296332.0,-3614446.0,93505.0,0,0,1068972.0,0.0,0,0,0,3275760.0,87531.0,0,0,0,0,-15764429.0,-15676898.0,0,0,0,0,0,-15676898.0,18952658.0,18952658.0,3275760.0,0,0,2073464.0,21375804.0,23449268.0,5831261.0,7212324.0,-1381063.0,387536.0,-993527.0,0,-993527.0,0.28,805579.0,6354045.0,WEST TENNESSEE HEALTHCARE BOLIVAR HOSPITAL,35.26757249,-88.99929239,993527.0,-
1177,ST. LUKES BEHAVIORAL HEALTH CENTER,1800 EAST VAN BUREN STREET,PHOENIX,AZ,85006,MARICOPA,U,321.85,"43,150",127,"46,482","5,126","43,150",127,"46,482","5,126",43150.0,127.0,46482.0,5126.0,0,0,0,0,20020969.0,16917352.0,118616.0,40770478.0,119284160.0,8264541.0,127548701.0,0,0,0,0,0,0,3878319.0,0,0,6720456.0,-1009027.0,112907.0,29126.0,133.0,9620159.0,0.0,0,0,0,-1687057.0,3571710.0,1502752.0,0,0,0,-3000.0,5071462.0,0,0,0,-98237845.0,-98237845.0,-93166383.0,91479326.0,91479326.0,-1687057.0,0,0,119284161.0,8264541.0,127548702.0,37594842.0,36938321.0,656521.0,3182469.0,3838990.0,0,3838990.0,,0,0,ST. LUKE'S MEDICAL CENTER,33.45477758,-112.0422176,3838990.0,+
1178,GLENN MEDICAL CENTER,1133 WEST SYCAMORE STREET,WILLOWS,CA,95988-,GLENN,R,151.65,"7,039",15,"5,490",108,"18,524",15,"5,490",108,371.0,15.0,5490.0,108.0,0,1679204.0,1008314.0,1008314.0,9991709.0,14360329.0,256538.0,23305410.0,11836164.0,26200031.0,38036195.0,0,0,0,0,0,0,8838235.0,0,0,5522388.0,-1918896.0,218905.0,17113.0,0,9518253.0,0.0,0,98129.0,98129.0,10329463.0,3416773.0,1196953.0,149091.0,0,0,52479.0,4815296.0,0,6662920.0,0,0,6662920.0,11478216.0,-1148753.0,-1148753.0,10329463.0,0,0,6287700.0,32883556.0,39171256.0,22110508.0,24352038.0,-2241530.0,6094640.0,3853110.0,0,3853110.0,0.61,0,0,GLENN MEDICAL CENTER,39.52127867,-122.2080454,3853110.0,+
1179,CHILDRENS HOSPITAL LOS ANGELES,4650 SUNSET BOULEVARD,LOS ANGELES,CA,90027,,U,"5,207.00","115,793",379,"138,714","17,253","115,793",379,"138,714","17,253",76365.0,267.0,97722.0,17253.0,0,0,0,0,558394490.0,766819315.0,38622976.0,960350800.0,2478366208.0,818104815.0,3296471023.0,0,0,0,0,0,0,122039701.0,0,0,406145515.0,-174839013.0,13106908.0,13461725.0,15647590.0,626519909.0,0.0,719498603.0,104286678.0,823785281.0,2416252249.0,86426586.0,85517341.0,0,1390000.0,22815685.0,44695367.0,240844979.0,0,475507670.0,0,19694805.0,495202475.0,736047454.0,1680204795.0,1680204795.0,2416252249.0,0,0,2480800300.0,804981857.0,3285782157.0,1065486310.0,1325213805.0,-259727495.0,310344739.0,50617244.0,51813644.0,-1196400.0,,0,0,CHILDREN'S HOSPITAL OF LOS ANGELES,34.09763014,-118.2910376,1196400.0,-
1181,TELECARE HERITAGE PHF,2633 EAST 27TH STREET,OAKLAND,CA,94601,,U,47.54,"7,081",26,"9,516","1,289","7,081",26,"9,516","1,289",7081.0,26.0,9516.0,1289.0,0,0,0,0,4373022.0,6587012.0,406221.0,10765345.0,16425834.0,0,16425834.0,0,0,0,0,0,0,0,0,0,1977427.0,-458521.0,0,55293.0,0,3357033.0,0.0,0,0,0,4304343.0,273163.0,1508288.0,0,0,0,0,1781451.0,0,0,0,25885.0,25885.0,1807336.0,2497007.0,2497007.0,4304343.0,0,0,16425834.0,0,16425834.0,11075332.0,10960034.0,115298.0,4807.0,120105.0,0,120105.0,,0,0,TELECARE HERITAGE PSYCHIATRIC HEALTH FACILITY,37.79069713,-122.2221838,120105.0,+
1190,MINER OF COLFAX MEDICAL CENTER,200 HOSPITAL DRIVE,RATON,NM,87740,,R,188.64,"1,634",25,"9,150",464,"10,526",62,"22,692",464,836.0,21.0,7686.0,464.0,2019.0,1562026.0,1252051.0,6549813.0,14376546.0,19972637.0,2038666.0,26916959.0,9320630.0,23485245.0,32805875.0,0,0,0,0,0,0,967358.0,21347414.0,0,1673205.0,0,855969.0,0,39019.0,25373396.0,0.0,1001700.0,0,1001700.0,49034986.0,1105491.0,1618869.0,0,2275956.0,0,16923.0,16151586.0,8885233.0,0,0,99671.0,8984904.0,25136490.0,23898496.0,23898496.0,49034986.0,0,0,10712876.0,27955649.0,38668525.0,20960509.0,34349183.0,-13388674.0,14326142.0,937468.0,0,937468.0,0.82,4847786.0,12324619.0,BAYSIDE COMMUNITY HOSPITAL,29.7525574,-94.68744667,937468.0,+
1191,MINER OF COLFAX MEDICAL CENTER,200 HOSPITAL DRIVE,RATON,NM,87740,,R,188.64,"1,634",25,"9,150",464,"10,526",62,"22,692",464,836.0,21.0,7686.0,464.0,2019.0,1562026.0,1252051.0,6549813.0,14376546.0,19972637.0,2038666.0,26916959.0,9320630.0,23485245.0,32805875.0,0,0,0,0,0,0,967358.0,21347414.0,0,1673205.0,0,855969.0,0,39019.0,25373396.0,0.0,1001700.0,0,1001700.0,49034986.0,1105491.0,1618869.0,0,2275956.0,0,16923.0,16151586.0,8885233.0,0,0,99671.0,8984904.0,25136490.0,23898496.0,23898496.0,49034986.0,0,0,10712876.0,27955649.0,38668525.0,20960509.0,34349183.0,-13388674.0,14326142.0,937468.0,0,937468.0,0.82,4847786.0,12324619.0,CONEMAUGH MEYERSDALE MEDICAL CENTER,39.809105,-79.025096,937468.0,+
1192,MINER OF COLFAX MEDICAL CENTER,200 HOSPITAL DRIVE,RATON,NM,87740,,R,188.64,"1,634",25,"9,150",464,"10,526",62,"22,692",464,836.0,21.0,7686.0,464.0,2019.0,1562026.0,1252051.0,6549813.0,14376546.0,19972637.0,2038666.0,26916959.0,9320630.0,23485245.0,32805875.0,0,0,0,0,0,0,967358.0,21347414.0,0,1673205.0,0,855969.0,0,39019.0,25373396.0,0.0,1001700.0,0,1001700.0,49034986.0,1105491.0,1618869.0,0,2275956.0,0,16923.0,16151586.0,8885233.0,0,0,99671.0,8984904.0,25136490.0,23898496.0,23898496.0,49034986.0,0,0,10712876.0,27955649.0,38668525.0,20960509.0,34349183.0,-13388674.0,14326142.0,937468.0,0,937468.0,0.82,4847786.0,12324619.0,TWIN COUNTY REGIONAL HOSPITAL,36.67066197,-80.9239287,937468.0,+
1193,MINER OF COLFAX MEDICAL CENTER,200 HOSPITAL DRIVE,RATON,NM,87740,,R,188.64,"1,634",25,"9,150",464,"10,526",62,"22,692",464,836.0,21.0,7686.0,464.0,2019.0,1562026.0,1252051.0,6549813.0,14376546.0,19972637.0,2038666.0,26916959.0,9320630.0,23485245.0,32805875.0,0,0,0,0,0,0,967358.0,21347414.0,0,1673205.0,0,855969.0,0,39019.0,25373396.0,0.0,1001700.0,0,1001700.0,49034986.0,1105491.0,1618869.0,0,2275956.0,0,16923.0,16151586.0,8885233.0,0,0,99671.0,8984904.0,25136490.0,23898496.0,23898496.0,49034986.0,0,0,10712876.0,27955649.0,38668525.0,20960509.0,34349183.0,-13388674.0,14326142.0,937468.0,0,937468.0,0.82,4847786.0,12324619.0,ROANE GENERAL HOSPITAL,38.81255478,-81.36903423,937468.0,+
1195,GALION COMMUNITY HOSPITAL,269 PORTLAND WAY SOUTH,GALION,OH,44833-2312,CRAWFORD,R,434.22,"4,391",25,"9,150","1,239","92,291",35,"12,810","1,369",2827.0,22.0,8052.0,1239.0,535553.0,5301855.0,3703207.0,17338295.0,42565959.0,31103094.0,4887366.0,86238482.0,39792829.0,165424570.0,205217399.0,0,0,0,0,0,0,682235.0,0,0,21853891.0,-12909044.0,1440028.0,424665.0,0,11504659.0,0.0,0,7736717.0,7736717.0,47846978.0,1523102.0,-498881.0,102.0,2830179.0,0,-842924.0,3011578.0,0,0,0,13575951.0,13575951.0,16587529.0,31259449.0,31259449.0,47846978.0,0,0,44851701.0,185361859.0,230213560.0,100512424.0,73669053.0,26843371.0,8283008.0,35126379.0,46340950.0,-11214571.0,0.42,8075718.0,52404079.0,GALION COMMUNITY HOSPITAL,40.73090377,-82.80225721,11214571.0,-
1196,OHIO HOSPITAL FOR PSYCHIATRY,880 GREENLAWN AVENUE,COLUMBUS,OH,43223,FRANKLIN,U,163.52,"25,305",130,"47,450","3,536","25,305",130,"47,450","3,536",25305.0,130.0,47450.0,3536.0,0,0,0,0,9052129.0,8778527.0,1306229.0,15877881.0,71644599.0,2163625.0,73808224.0,0,0,0,0,0,0,-80543.0,0,0,5090692.0,-2943068.0,187506.0,163561.0,0,2416998.0,0.0,0,0,0,23651904.0,336677.0,492554.0,0,0,0,556655.0,1385886.0,0,0,0,-10011447.0,-10011447.0,-8625561.0,32277465.0,32277465.0,23651904.0,0,0,74686360.0,2163625.0,76849985.0,17998966.0,17830656.0,168310.0,72595.0,240905.0,0,240905.0,,0,0,OHIO HOSPITAL FOR PSYCHIATRY,39.94067864,-83.02029176,240905.0,+
1198,WARM SPRINGS REHAB HOSP KYLE,5980 KYLE PARKWAY,KYLE,TX,78640,HAYS,U,138.05,"12,595",40,"14,640","1,033","12,595",40,"14,640","1,033",12595.0,40.0,14640.0,1033.0,0,0,0,0,8538915.0,8765667.0,256073.0,16340189.0,44409953.0,2913933.0,47323886.0,0,0,0,0,0,0,10804316.0,0,0,3040621.0,-327964.0,50433.0,-384128.0,30000.0,13213278.0,0.0,0,0,0,14528333.0,6122296.0,633732.0,57025.0,0,804173.0,0,10981988.0,0,0,0,1276189.0,1276189.0,12258177.0,2270156.0,2270156.0,14528333.0,0,0,44761868.0,2913933.0,47675801.0,21167201.0,17304582.0,3862619.0,159586.0,4022205.0,0,4022205.0,,0,0,WARM SPRINGS REHABILITATION HOSPITAL OF KYLE,30.00839095,-97.85628014,4022205.0,+
1199,HUMBOLDT COUNTY - SEMPREVIRENS,720 WOOD STREET,EUREKA,CA,99410,HUMBOLDT,R,269.70,"5,016",16,"5,856",576,"5,016",16,"5,856",576,5016.0,16.0,5856.0,576.0,0,0,0,0,18593289.0,32077582.0,86938.0,8484489.0,9397092.0,0,9397092.0,0,0,0,0,0,0,235000.0,0,0,696345.0,0,0,0,92967.0,1024312.0,0.0,0,0,0,1896512.0,1618995.0,97000.0,66000.0,0,0,0,1781995.0,0,0,0,0,0,1781995.0,114517.0,114517.0,1896512.0,0,0,9397092.0,0,9397092.0,9397091.0,50670871.0,-41273780.0,41273781.0,1.0,0,1.0,,0,0,SEMPERVIRENS P.H.F.,40.78071655,-124.1606002,1.0,+
1201,ROOSEVELT WARM SPRINGS LTAC HOSPITAL,6135 ROOSEVELT HIGHWAY,WARM SPRINGS,GA,31830-0268,MERIWETHER,R,66.28,"3,699",32,"11,680",137,"3,699",32,"11,680",137,3699.0,32.0,11680.0,137.0,0,0,0,0,2453121.0,1598110.0,22979.0,8040788.0,18197769.0,34228.0,18231997.0,0,0,0,0,0,0,1093891.0,0,4816514.0,10063.0,0,92005.0,52058.0,0,6064531.0,0.0,0,115537.0,-9213799.0,-3149268.0,985148.0,111605.0,572383.0,0,0,36256.0,3001096.0,0,0,0,8862.0,8862.0,3009958.0,-6159226.0,-6159226.0,-3149268.0,0,0,18228278.0,0,18228278.0,5361355.0,6069713.0,-708358.0,0,-708358.0,0,-708358.0,,0,0,ROOSEVELT WARM SPRINGS LTAC HOSPITAL,32.88798074,-84.6923449,708358.0,-
