NAME,ADDRESS,LATITUDE,LONGITUDE
ESSENTIA HEALTH SANDSTONE,705 LUNDRORFF DR,46.12679487,-92.86531661
LAKEWOOD HEALTH CENTER,600 SOUTH MAIN,48.70658326,-94.6004167
OLIVIA HOSPITAL & CLINIC,100 HEALTHY WAY,44.77458177,-94.97242486
HENRY FORD ALLEGIANCE SPECIALTY HOSPITAL,110 N ELM AVENUE,42.25188059,-84.3855601
COX MEDICAL CENTERS MEYER ORTHOPEDIC,3535 S. NATIONAL AVE.,37.1507277,-93.27958382
LIBERTY HOSPITAL,2525 GLENN HENDREN,39.27524214,-94.42370721
MERCY HOSPITAL CARTHAGE,3125 DR RUSSELL SMITH WAY,37.13621149,-94.32110399
TRUMAN MEDICAL CENTER - HOSPITAL HILL,2301 HOLMES STREET,39.08453615,-94.57531678
CENTER FOR BEHAVIORAL MEDICINE,1000 EAST 24TH STREET,39.0850532,-94.57242476
SELECT SPECIALTY HOSPITAL-ST. LOUIS,300 1ST CAPITOL DRIVE,38.78047561,-90.48349744
MISSOURI BAPTIST HOSPITAL OF SULLIVAN,751 SAPPINGTON BRIDGE ROAD,38.19582961,-91.1706424
SAINT LUKE'S NORTHLAND HOSPITAL - SMITHVILLE,601 SOUTH 169 HIGHWAY,39.37650909,-94.58142085
RIMROCK FOUNDATION,1231 N 29TH ST,45.79431262,-108.5190528
I-70 COMMUNITY HOSPITAL,105 HOSPITAL DRIVE,38.97870513,-93.41663454
SSM HEALTH ST. LOUIS UNIVERSITY HOSPITAL,3635 VISTA,38.62295605,-90.23868622
LAKELAND BEHAVIORAL HEALTH SYSTEM,440 SOUTH MARKET,37.20580126,-93.29521862
MERCY HOSPITAL JEFFERSON,1400 HIGHWAY 61 SOUTH,38.19666946,-90.39360264
MOUNDVIEW MEMORIAL HOSPITAL AND CLINICS,402 W LAKE ST,43.9745537,-89.8213496
MERCY HOSPITAL LINCOLN,1000 EAST CHERRY,38.98348604,-90.96365241
NORTH CENTRAL HEALTH CARE,1100 LAKEVIEW DR,44.93113047,-89.63424472
RUSK REHABILITATION HOSPITAL,315 BUSINESS LOOP 70 WEST,38.96638205,-92.34210442
CITIZENS MEMORIAL HOSPITAL,1500 NORTH OAKLAND AVE,37.6264835,-93.42011395
CARROLL COUNTY MEMORIAL HOSPITAL,1502 NORTH JEFFERSON,39.37691208,-93.49339038
BOTHWELL REGIONAL HEALTH CENTER,601 EAST 14TH STREET,38.69957445,-93.22158611
HARRISON COUNTY COMMUNITY HOSPITAL,2600 MILLER STREET,40.26453881,-94.02565859
WESTERN MISSOURI MEDICAL CENTER,403 BURKARTH ROAD,38.76593328,-93.72229517
COX MONETT HOSPITAL,801 NORTH LINCOLN AVENUE,36.92700362,-93.93074698
NORWOOD HEALTH CENTER,1600 N CHESTNUT AVE,44.68234448,-90.1658003
BARNES-JEWISH HOSPITAL - PSYCHIATRIC SUPPORT CENTER,5355 DELMAR BLVD,38.65387831,-90.27550162
KINDRED HOSPITAL - ST. LOUIS,4930 LINDELL BOULEVARD,38.64307325,-90.26312421
OAKLEAF SURGICAL HOSPITAL,1000 OAKLEAF WAY,44.81571619,-91.45271048
OCONOMOWOC MEMORIAL HOSPITAL,791 E SUMMIT AVE,43.10006134,-88.48681374
ORTHOPAEDIC HOSPITAL OF WISCONSIN,475 W RIVER WOODS PKWY,43.09794593,-87.91468222
BON SECOURS MEMORIAL REGIONAL MEDICAL CENTER,8260 ATLEE ROAD,37.629048,-77.388211
CHOCTAW COUNTY MEDICAL CENTER,148 WEST CHERRY STREET,33.31312711,-89.17460507
FIRSTHEALTH MOORE REGIONAL HOSPITAL - HOKE CAMPUS,155 MEMORIAL DRIVE,35.20529935,-79.45643853
CARRINGTON HEALTH CENTER,800 4TH ST N,47.45422959,-99.12382002
ALTRU HOSPITAL,1200 S COLUMBIA RD,47.910573,-97.06868619
NOVANT HEALTH REHABILITATION HOSPITAL,2475 HILLCREST CENTER CIRCLE,36.05113963,-80.32696994
ASCENSION SETON HIGHLAND LAKES,3201 S WATER STREET,30.73305847,-98.23685865
METROPOLITANO PSIQUIATRICO DE CABO ROJO,108 MUNOZ RIVERA STREET,18.0857323,-67.14732753
HAMPTON BEHAVIORAL HEALTH CENTER,650 RANCOCAS ROAD,40.00819122,-74.8468582
JEFFERSON CHERRY HILL HOSPITAL,2201 CHAPEL AVE WEST,39.92820455,-75.0161225
BACHARACH INSTITUTE FOR REHABILITATION,61 WEST JIMMIE LEEDS ROAD,39.47831562,-74.538987
FRANCES MAHON DEACONESS HOSPITAL,621 3RD ST S,48.18942204,-106.6352257
KESSLER INSTITUTE FOR REHABILITATION INCORPORATED - NORTH FACILITY,300 MARKET STREET,40.89606942,-74.09280899
THE MATHENY SCHOOL AND HOSPITAL,65 HIGHLAND AVENUE,40.71218522,-74.64089839
JEFFERSON WASHINGTON TOWNSHIP,435 HURFFVILLE-CROSSKEYS ROAD,39.73506751,-75.06577821
KESSLER INSTITUTE FOR REHABILITATION - WEST ORANGE,1199 PLEASANT VALLEY WAY,40.78549954,-74.27700474
NEWARK BETH ISRAEL MEDICAL CENTER,201 LYONS AVENUE,40.70922208,-74.21154236
SAINT MICHAELS MEDICAL CENTER,111 CENTRAL AVENUE,40.74358053,-74.17412143
SEABROOK HOUSE,133 POLK LANE,39.52452158,-75.2184763
HUDSON SURGICAL CENTER,206 BERGEN AVENUE,40.75802912,-74.14915098
CHILDRENS SPECIALIZED HOSPITAL,150 NEW PROVIDENCE ROAD,40.6697668,-74.3539099
OVERLOOK MEDICAL CENTER,99 BEAUVOIR AVENUE,40.71178746,-74.35378384
INSPIRA MEDICAL CENTER - ELMER,501 WEST FRONT STREET,39.58785897,-75.18063078
RARITAN BAY MEDICAL CENTER - OLD BRIDGE,1 HOSPITAL PLAZA,40.38313842,-74.32339191
TRENTON PSYCHIATRIC HOSPITAL,100 SULLIVAN WAY,40.24355784,-74.80543625
SAINT CLARES HOSPITAL - DENVILLE,25 POCONO ROAD,40.89505879,-74.46546816
RIVERVIEW MEDICAL CENTER,1 RIVERVIEW PLAZA,40.35398181,-74.06384268
CENTRASTATE MEDICAL CENTER,901 WEST MAIN STREET,40.23825942,-74.3115594
ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TINTON FALLS,2 CENTRE PLAZA,40.28283465,-74.07972544
ACUITY SPECIALTY HOSPITAL OF SOUTHERN NEW JERSEY,218 SUNSET ROAD,40.04665669,-74.88065193
CAPITAL HEALTH MEDICAL CENTER - HOPEWELL,ONE CAPITAL WAY,40.29198684,-74.80292328
SAN MIGUEL CORP ALTA VISTA REGIONAL HOSPITAL,104 LEGION DRIVE,35.62344426,-105.2108726
DANIEL DRAKE CENTER FOR POST-ACUTE CARE,151 WEST GALBRAITH ROAD,39.2126397,-84.48114866
ADENA GREENFIELD MEDICAL CENTER,550 MIRABEAU STREET,39.34866733,-83.38773194
POMERENE HOSPITAL,981 WOOSTER ROAD,40.56509454,-81.91990673
LICKING MEMORIAL HOSPITAL,1320 WEST MAIN STREET,40.04830193,-82.45063523
MARY RUTAN HOSPITAL,205 PALMER AVENUE,40.36954177,-83.75553126
MERCY HEALTH - ALLEN HOSPITAL,200 WEST LORAIN STREET,41.29506476,-82.22471297
NORTHSIDE MEDICAL CENTER,500 GYPSY LANE,41.13500507,-80.65803839
CENTRAL VALLEY MEDICAL CENTER,48 WEST 1500 NORTH,39.73146216,-111.8377406
SIERRA VISTA HOSPITAL,800 EAST NINTH AVENUE,33.14018908,-107.241937
LEA REGIONAL MEDICAL CENTER,5419 NORTH LOVINGTON HIGHWAY,32.76231971,-103.184921
HANCOCK REGIONAL HOSPITAL,801 N STATE ST,39.79549333,-85.76808106
GUADALUPE COUNTY HOSPITAL,117 CAMINO DE VIDA,34.93021528,-104.6935647
GILA REGIONAL MEDICAL CENTER,1313 EAST 32ND STREET,32.79712998,-108.2609177
PEAK BEHAVIORAL HEALTH SERVICES,5065 MCNUTT ROAD,31.84226996,-106.6197642
GLENWOOD STATE HOSPITAL SCHOOL,711 SOUTH VINE STREET,41.03921194,-95.73556612
MOUNTAIN VIEW REGIONAL MEDICAL CENTER,4311 EAST LOHMAN AVENUE,32.32366851,-106.7289159
REHOBOTH MCKINLEY CHRISTIAN HEALTH CARE SERVICES,1901 REDROCK DRIVE,35.50651464,-108.7265048
DHHS PHS NAIHS CROWNPOINT PUBLIC HEALTH SERVICES INDIAN HOSPITAL,STATE ROUTE 371 AND ROUTE 9,35.69866636,-108.1396105
ENCOMPASS HEALTH REHABILITATION HOSPITAL OF EAST VALLEY,5652 E BASELINE ROAD,33.37995297,-111.709875
HEART HOSPITAL OF NEW MEXICO,504 ELM STREET NORTHEAST,35.08779025,-106.6370569
LOVELACE WOMENS HOSPITAL,4701 MONTGOMERY BOULEVARD NORTHEAST,35.13176802,-106.5910026
CENTENNIAL HILLS HOSPITAL MEDICAL CENTER,6900 NORTH DURANGO DRIVE,36.28705722,-115.2854705
HORIZON SPECIALTY HOSPITAL OF HENDERSON,8550 S EASTERN AVE,36.03364521,-115.116711
UINTAH BASIN CARE AND REHABILITATION,187 WEST LAGOON STREET,40.29890738,-109.9946111
BENCHMARK REGIONAL HOSPITAL,592 WEST 1350 SOUTH,40.87776392,-111.8955204
KETTERING YOUTH SERVICES,5350 LAMME ROAD,39.67539568,-84.21101073
MESA VIEW REGIONAL HOSPITAL,1299 BERTHA HOWE AVENUE,36.81003991,-114.1159479
DOCTORS MEMORIAL HOSPITAL,2600 HOSPITAL DR,30.76108081,-85.68303237
HEALTHSOUTH DEACONESS REHABILITATION HOSPITAL,4100 COVERT AVE,37.95613074,-87.50069541
MERCY MEDICAL CENTER,1320 MERCY DRIVE NW,40.81215791,-81.39487546
ENCOMPASS HEALTH REHABILITATION HOSP OF NEW ENGLAN,2 REHABILITATION WAY,42.46344406,-71.1619463
GUNNISON VALLEY HOSPITAL,64 EAST 100 NORTH STREET,39.15625599,-111.8164866
OTIS R BOWEN CENTER FOR HUMAN SERVICES INC,1535 PROVIDENT DR,41.25182737,-85.83109258
FRANCISCAN HEALTH MUNSTER,701 SUPERIOR AVE,41.53775793,-87.51201932
FRANCISCAN HEALTH DYER,24 JOLIET ST,41.49235146,-87.52471744
AGH LAVEEN LLC,7171 SOUTH 51ST AVENUE,33.3802854,-112.1670055
HIGHLAND RIDGE HOSPITAL,7309 SOUTH 180 WEST,40.61774314,-111.8967095
HARSHA BEHAVIORAL CENTER INC,1420 E CROSSING BLVD,39.40013999,-87.39595063
JOHNSON MEMORIAL HOSPITAL,1125 W JEFFERSON ST,39.47966774,-86.0770006
CAMERON MEMORIAL COMMUNITY HOSPITAL INC,416 E MAUMEE ST,41.63437877,-84.99468911
LA PORTE HOSPITAL,1007 LINCOLNWAY,41.61065217,-86.72529027
INDIANA UNIVERSITY HEALTH BEDFORD HOSPITAL,2900 W 16TH ST,38.85992088,-86.51319832
HOSPITAL FOR SPECIAL CARE,2150 CORBIN AVE,41.68918192,-72.80199357
GREENE COUNTY GENERAL HOSPITAL,1185 N 1000 W,39.04074221,-87.13030991
GIBSON GENERAL HOSPITAL,1808 SHERMAN DR,38.36091727,-87.58983221
"GRANT-BLACKFORD MENTAL HEALTH, INC",505 WABASH AVE,40.56423279,-85.6662408
COMMUNITY HOSPITAL EAST,1500 N RITTER AVE,39.78731372,-86.07549818
ORTHOINDY HOSPITAL,8400 NORTHWEST BLVD,39.90769543,-86.2672165
AVERA SAINT BENEDICT HEALTH CENTER,401 WEST GLYNN DRIVE,43.39969038,-97.99124056
PIONEER MEMORIAL HOSPITAL,315 NORTH WASHINGTON STREET,43.17538103,-97.08404256
WINNER REGIONAL HEALTHCARE CENTER,745 EAST 8TH STREET,43.36992976,-99.84729509
WEST HAVEN VA MEDICAL CENTER,950 CAMPBELL AVENUE,41.28184028,-72.96120653
AVERA FLANDREAU HOSPITAL,214 NORTH PRAIRIE STREET,44.05135192,-96.59146309
AVERA DELLS AREA HOSPITAL,909 NORTH IOWA AVENUE,43.82858454,-96.71580998
MIDSTATE MEDICAL CENTER,435 LEWIS AVE,41.54939177,-72.80122911
ST LUKES BEHAVIORAL HOSPITAL,1800 E VAN BUREN STREET,33.45494415,-112.0420465
BRISTOL HOSPITAL,41 BREWSTER RD,41.67634286,-72.93551293
JOHN DEMPSEY HOSPITAL,263 FARMINGTON AVE,41.73076488,-72.79058452
CONNECTICUT CHILDRENS MEDICAL CENTER,282 WASHINGTON STREET,41.75366781,-72.6818001
NEW MILFORD HOSPITAL,21 ELM ST,41.58193668,-73.40961951
HENDRICKS REGIONAL HEALTH,1000 E MAIN ST,39.76191216,-86.50188213
IU HEALTH WEST HOSPITAL,1111 N RONALD REAGAN PKWY,39.78050439,-86.34044663
REHABILITATION INSTITUTE OF NORTHWEST FLORIDA,996 AIRPORT RD,30.39412199,-86.47191119
TWIN CITIES HOSPITAL,2190 HWY 85 N,30.5335891,-86.49547732
NORTHWEST FLORIDA COMMUNITY HOSPITAL,1360 BRICKYARD RD,30.76549207,-85.54286154
SHANDS LAKE SHORE REGIONAL MEDICAL CENTER,368 NE FRANKLIN ST,30.19313357,-82.63275612
JAY HOSPITAL,14114 ALABAMA ST,30.94984954,-87.15126923
"CORNERSTONE SPECIALTY HOSPITAL TUCSON, LLC",7220 EAST ROSEWOOD DR,32.2312412,-110.8380828
ASCENSION ST VINCENT'S SOUTHSIDE,4201 BELFORT RD,30.25337778,-81.58236885
CAPITAL REGIONAL MEDICAL CENTER - GADSDEN MEMORIAL CAMPUS,23186 BLUE STAR HWY,30.56888324,-84.54866986
SELECT SPECIALTY HOSPITAL - PANAMA CITY,615 N BONITA AVE,30.1597128,-85.64778936
FALL RIVER HOSPITAL,1201 HIGHWAY 71 SOUTH,43.41720813,-103.4800894
CARSON TAHOE CONTINUING CARE HOSPITAL,775 FLEISCHMANN WAY,39.17078099,-119.7721521
OLEAN GENERAL HOSPITAL,515 MAIN ST,42.08993262,-78.42783855
HARLAN COUNTY HEALTH SYSTEM,717 NORTH BROWN ST,40.10499219,-99.36492831
SCI-WAYMART FORENSIC TREATMENT CENTER,PO BOX 256,41.57434191,-75.42685754
DOYLESTOWN HOSPITAL,595 WEST STATE STREET,40.30590179,-75.1461011
HAVEN BEHAVIORAL HEALTH OF EASTERN PENNSYLVANIA,145 NORTH 6TH STREET,40.33800428,-75.92538936
ACMH HOSPITAL,ONE NOLTE DRIVE,40.808844,-79.562016
"CHILDREN'S INSTITUTE OF PITTSBURGH, THE",6301 NORTHUMBERLAND STREET,40.44268659,-79.91919944
LIFECARE HOSPITALS OF PITTSBURGH - MONROEVILLE,2380 MCGINLEY ROAD,40.424853,-79.74575
CHILDRENS HOME OF PITTSBURGH,5324 PENN AVENUE,40.46423361,-79.93737166
UPMC PASSAVANT,9100 BABCOCK BOULEVARD,40.573393,-80.013993
CONEMAUGH NASON MEDICAL CENTER,105 NASON DRIVE,40.338928,-78.388433
UPMC HANOVER,300 HIGHLAND AVENUE,39.808793,-76.983191
CHERRY COUNTY HOSPITAL,510 NORTH GREEN ST,42.87939012,-100.5381664
YORK GENERAL HOSPITAL,2222 NORTH LINCOLN AVE,40.8825718,-97.5921534
ALLEGHENY VALLEY HOSPITAL,1301 CARLISLE STREET,40.61828482,-79.73675135
TITUSVILLE AREA HOSPITAL,406 WEST OAK STREET,41.63362,-79.67973
GEISINGER-BLOOMSBURG HOSPITAL,549 FAIR STREET,41.009512,-76.452273
KENSINGTON HOSPITAL,136 WEST DIAMOND STREET,39.98169934,-75.13462803
BANNER CHURCHILL COMMUNITY HOSPITAL,801 EAST WILLIAMS AVENUE,39.47655813,-118.7662052
BELMONT CENTER FOR COMPREHENSIVE TREATMENT,4200 MONUMENT ROAD,40.000125,-75.214646
SHRINERS HOSPITALS FOR CHILDREN-PHILADELPHIA,3551 NORTH BROAD STREET,40.00687889,-75.15124258
CARSON VALLEY MEDICAL CENTER,1107 HIGHWAY 395,38.91948387,-119.7190175
HUMBOLDT GENERAL HOSPITAL,118 EAST HASKELL STREET,40.97132504,-117.7271873
DESERT VIEW HOSPITAL,360 SOUTH LOLA LANE,36.21451047,-116.0250897
PERSHING GENERAL HOSPITAL,855 SIXTH STREET,40.17598617,-118.482111
MONTROSE GENERAL HOSPITAL,25 GROW AVENUE,41.832527,-75.872756
SPECIAL CARE HOSPITAL,128 WEST WASHINGTON STREET,41.19504,-76.004124
KIDSPEACE ORCHARD HILLS CAMPUS,5300 KIDSPEACE DRIVE,40.64877507,-75.61346589
LEBANON VETERANS AFFAIRS MEDICAL CENTER,1700 SOUTH LINCOLN AVENUE,40.31731186,-76.39712392
INDIANA REGIONAL MEDICAL CENTER,"835 HOSPITAL ROAD, PO BOX 788",40.607521,-79.156262
CHAMBERSBURG HOSPITAL,112 NORTH 7TH STREET,39.933978,-77.646136
PINNACLEHEALTH HARRISBURG CAMPUS,111 SOUTH FRONT STREET,40.257679,-76.880659
SELECT SPECIALTY HOSPITAL ERIE,252 WEST 11TH STREET,42.13401357,-80.08787878
BETH ISRAEL DEACONESS HOSPITAL MILTON,199 REEDSDALE ROAD,42.2513,-71.0772
NOVANT HEALTH MINT HILL MEDICAL CENTER,8201 HEALTHCARE LOOP,35.22316013,-80.64781859
MOUNTAIN VALLEY REGIONAL REHABILITATION HOSPITAL,3700 NORTH WINDSONG DRIVE,34.59618933,-112.3284105
RUSH MEMORIAL HOSPITAL,1300 N MAIN ST,39.62175459,-85.44403692
LAHEY MEDICAL CENTER - PEABODY,ONE ESSEX CENTER DRIVE,42.5372,-70.9464
KINDRED HOSPITAL BOSTON - NORTH SHORE,15 KING STREET,42.5289,-70.9382
LINCOLNHEALTH - MILES CAMPUS,35 MILES STREET,44.02612933,-69.53066139
INDIANA UNIVERSITY HEALTH,1300 S JACKSON ST,40.26955065,-86.51128071
ABRAZO CENTRAL CAMPUS,2000 WEST BETHANY HOME ROAD,33.52481593,-112.1021815
SELECT SPECIALTY HOSPITAL - SPRINGFIELD,1630 EAST PRIMROSE STREET,37.14643934,-93.26651852
UNION HOSPITAL CLINTON,801 S MAIN ST,39.65290251,-87.39918421
BROOKS COUNTY HOSPITAL,903 NORTH COURT STREET,30.795015,-83.55906957
UPMC HORIZON-SHENANGO VALLEY-ER,2200 MEMORIAL DR,41.21068474,-80.46952182
ST VINCENT WARRICK HOSPITAL INC,1116 MILLIS AVE,38.04192863,-87.2628112
ST VINCENT WILLIAMSPORT HOSPITAL INC,412 N MONROE ST,40.29043211,-87.29670147
ST CATHERINE HOSPITAL INC,4321 FIR ST,41.63478933,-87.44882232
VIBRA HOSPITAL OF NORTHWESTERN INDIANA,9509 GEORGIA ST,41.44461985,-87.32539938
PAULDING COUNTY HOSPITAL,1035 WEST WAYNE ST.,41.13439981,-84.60108658
SULLIVAN COUNTY COMMUNITY HOSPITAL,2200 N SECTION ST,39.12557025,-87.41261007
SPRING HARBOR HOSPITAL,123 ANDOVER ROAD,43.65342556,-70.34408455
ST VINCENT MERCY HOSPITAL,1331 S A ST,40.27541025,-85.84366064
SCOTT COUNTY MEMORIAL HOSPITAL AKA SCOTT MEMORIAL,1451 N GARDNER ST,38.70498984,-85.78618498
MEDICAL BEHAVIORAL HOSPITAL - MISHAWAKA,1625 E JEFFERSON BLVD,41.67124835,-86.15887275
WOODLAWN HOSPITAL,1400 E 9TH ST,41.06396434,-86.19569205
SOUTHERN ARIZONA VA HEALTH CARE SYSTEM,3601 S 6TH AVE,32.18123222,-110.9649349
"LANDMARK HOSPITAL OF ATHENS, LLC",775 SUNSET DRIVE,33.96643341,-83.41157103
"MEDICAL CENTER OF PEACH COUNTY, THE",1960 HIGHWAY 247 CONNECTOR,32.60465684,-83.75895685
MONROE COUNTY HOSPITAL,88 MARTIN LUTHER KING JR DRIVE,33.03125664,-83.94595922
ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SAVANNAH,6510 SEAWRIGHT DRIVE,32.00754331,-81.09374375
DAKOTA PLAINS SURGICAL CENTER,701 8TH AVENUE NORTHWEST,45.47315233,-98.50024018
WELLSTAR SYLVAN GROVE HOSPITAL,1050 MCDONOUGH ROAD,33.30381367,-83.97778738
SAINT JOSEPH'S REGIONAL MEDICAL CENTER - PLYMOUTH,1915 LAKE AVE,41.33350568,-86.33186129
FALL RIVER HEALTH SERVICES,209 NORTH 16TH STREET,43.43118171,-103.4801441
YORK HOSPITAL,15 HOSPITAL DRIVE,43.14251792,-70.65175416
HARRINGTON MEMORIAL HOSPITAL,100 SOUTH STREET,42.0786,-72.0421
HENRICO DOCTORS' HOSPITAL - PARHAM,7700 EAST PARHAM ROAD,37.63171005,-77.52602103
REGIONAL BEHAVIORAL HEALTH CENTER,915 MOUNTAIN VIEW ROAD,44.07783844,-103.2527119
COOLEY DICKINSON HOSPITAL,30 LOCUST STREET,42.3302,-72.6532
WYANDOT MEMORIAL HOSPITAL,885 NORTH SANDUSKY AVENUE,40.84029938,-83.2799569
SOUTHCOAST HOSPITALS GROUP - TOBEY HOSPITAL CAMPUS,43 HIGH STREET,41.7561,-70.7144
BETH ISRAEL DEACONESS HOSPITAL PLYMOUTH,275 SANDWICH STREET,41.9428,-70.6451
RIDGEVIEW PAVILION (BRISTOL REGION),103 NORTH STREET,36.59717649,-82.21648025
MAYO CLINIC HEALTH SYS WASECA,501 NORTH STATE STREET,44.08172898,-93.50822249
CARY MEDICAL CENTER,163 VAN BUREN ROAD,46.87957843,-68.00832021
SHRINERS HOSPITAL FOR CHILDREN,2025 EAST RIVER PARKWAY,44.95854425,-93.21064793
SIOUX FALLS VETERANS AFFAIRS MEDICAL CENTER,2501 WEST 22ND STREET,43.53110184,-96.75505857
ESSENTIA HLTH ST MARYS DETROIT LAKES,1027 WASHINGTON AVENUE,46.81484228,-95.84367917
NORTH VALLEY HEALTH CENTER,109 SOUTH MINNESOTA STREET,48.19460728,-96.77497025
MCLEOD LORIS,3655 MITCHELL ST,34.0574707,-78.89889314
HOLY CROSS HOSPITAL,2701 W 68TH STREET,41.76940669,-87.69238033
HEALTHEAST WOODWINDS HOSPITAL,1925 WOODWINDS DRIVE,44.92190887,-92.97647665
RIDGEVIEW LESUEUR LTC&REHAB CT,621 SOUTH 4TH STREET,44.45408513,-93.91525319
PENINSULA HOSPITAL,2347 JONES BEND RD,35.87039368,-84.02278841
OUR LADY OF LOURDES MEMORIAL HOSPITAL,169 RIVERSIDE DR,42.09138643,-75.93693498
RUMFORD HOSPITAL,420 FRANKLIN STREET,44.55157753,-70.55643433
ARBUCKLE MEMORIAL HOSPITAL,2011 WEST BROADWAY STREET,34.5049883,-96.99613712
WCA HOSPITAL,207 FOOTE AVE,42.09127224,-79.23212031
ROANE MEDICAL CENTER,8045 ROANE MEDICAL CENTER DRIVE,35.88860486,-84.55600706
SOUTHWEST IDAHO ADVANCED CARE HOSPITAL,6651 W. FRANKLIN ROAD,43.60334971,-116.2644308
CHESAPEAKE REGIONAL MEDICAL CENTER,736 BATTLEFIELD BOULEVARD NORTH,36.74550925,-76.24603947
POWER COUNTY HOSPITAL DISTRICT,510 ROOSEVELT STREET,42.78144858,-112.8486307
UVA KLUGE CHILDRENS REHABILITATION CENTER,2270 IVY ROAD,38.04526648,-78.5206042
VERNON M. GEDDY JR. OUTPATIENT CENTER,6601 MOORETOWN ROAD,37.33745961,-76.74159568
INOVA ALEXANDRIA HOSPITAL,4320 SEMINARY ROAD,38.82212364,-77.10553472
WEST VALLEY MEDICAL CENTER,1717 ARLINGTON AVENUE,43.65432793,-116.6942759
GUTHRIE CORTLAND REGIONAL MEDICAL CENTER,134 HOMER AVE,42.60883147,-76.1873217
LEWISGALE HOSPITAL PULASKI,2400 LEE HIGHWAY,37.06817522,-80.75728261
BON SECOURS DEPAUL MEDICAL CENTER,150 KINGSLEY LANE,36.89948466,-76.28162015
SENTARA LEIGH HOSPITAL,830 KEMPSVILLE ROAD,36.85084267,-76.18962947
VALLEY HEALTH WARREN MEMORIAL HOSPITAL,1000 SHENANDOAH AVENUE,38.9303431,-78.19835145
HAMPTON ROADS SPECIALTY HOSPITAL,245 CHESAPEAKE AVENUE,36.98609237,-76.39294052
MADISON MEMORIAL HOSPITAL,450 EAST MAIN STREET,43.82577979,-111.7708867
MERCY HOSPITAL WATONGA,500 NORTH CLARENCE NASH BOULEVARD,35.84955797,-98.41863129
SALEM VA MEDICAL CENTER,1970 ROANOKE BOULEVARD,37.27396039,-80.01844528
BON SECOURS HEALTH CENTER AT HARBOUR VIEW,5818 HARBOUR VIEW BOULEVARD,36.86857265,-76.44189922
LAKEVIEW MEDICAL CENTER,2000 MEADE PARKWAY,36.76054906,-76.5945602
SOUTHERN VIRGINIA REGIONAL MEDICAL CENTER,727 NORTH MAIN STREET,36.70157604,-77.53768307
FAUQUIER HOSPITAL,500 HOSPITAL DRIVE,38.71276596,-77.8090621
PEACEHEALTH COTTAGE GROVE COMMUNITY HOSPITAL,1515 VILLAGE DRIVE COTTAGE,43.80372788,-123.0396968
WELLMONT MOUNTAIN VIEW REGIONAL MEDICAL CENTER,"310 3RD STREET, NE",36.94446004,-82.62546425
DICKENSON COMMUNITY HOSPITAL AND GREEN OAK BEHAVIORAL HEALTH,312 HOSPITAL DRIVE,37.16067851,-82.44904833
VIRGINIA HOSPITAL CENTER,1701 NORTH GEORGE MASON DRIVE,38.88888179,-77.12727766
THE PAVILION AT WILLIAMSBURG PLACE,5483 MOORETOWN ROAD,37.31486161,-76.73188735
KEMPSVILLE CENTER FOR BEHAVIORAL HEALTH,860 KEMPSVILLE ROAD,36.85308888,-76.18945815
NORTH SPRING BEHAVIORAL HEALTHCARE,42009 VICTORY LANE,39.144816,-77.54673835
MOUNT ASCUTNEY HOSPITAL & HEALTH CENTER,289 COUNTY RD,43.48749612,-72.40314886
BON SECOURS ST. FRANCIS MEDICAL CENTER,13710 ST. FRANCIS BOULEVARD,37.46669461,-77.65863951
HOLZER MEDICAL CENTER JACKSON,500 BURLINGTON ROAD,39.03230666,-82.64076025
ST. ELIZABETH GRANT,238 BARNES RD.,38.64720365,-84.57816843
HARRISON COMMUNITY HOSPITAL,951 EAST MARKET STREET,40.25742147,-80.97730937
SHRINERS' HOSPITAL FOR CHILDREN-GREENVILLE,950 W FARIS RD,34.81724949,-82.4131781
TIDELANDS GEORGETOWN MEMORIAL HOSPITAL,606 BLACK RIVER RD,33.37964269,-79.28455341
TIDELANDS WACCAMAW COMMUNITY HOSPITAL,4070 HWY 17 BYPASS,33.56046875,-79.0427253
COASTAL CAROLINA HOSPITAL,1000 MEDICAL CENTER DR,32.3150338,-81.05396235
KERSHAWHEALTH,1315 ROBERTS ST,34.25285564,-80.59034229
MUSC HEALTH LANCASTER MEDICAL CENTER,800 W MEETING ST,34.71768707,-80.78772137
PRISMA HEALTH HILLCREST HOSPITAL,729 SE MAIN ST,34.72018561,-82.2482302
PROMEDICA FOSTORIA COMMUNITY HOSPITAL,501 VAN BUREN STREET,41.16299548,-83.42422891
FAIRFAX BEHAVIORAL HEALTH MONROE,14701 179TH AVE SE,47.86382969,-121.9884195
CHILDREN'S REHABILITATION CENTER,355 CEDAR SPRINGS RD,34.9101138,-81.88044733
MEADVILLE MEDICAL CENTER,751 LIBERTY STREET,41.641648,-80.145882
MARLBORO PARK HOSPITAL,1138 CHERAW ST,34.63628184,-79.69711175
MCLEOD HEALTH CLARENDON,10 E HOSPITAL ST,33.68671298,-80.21153903
COLLETON MEDICAL CENTER,501 ROBERTSON BLVD,32.922821,-80.66991082
ANMED HEALTH NORTH WOMEN'S AND CHILDREN'S HOSPITAL,2000 E GREENVILLE ST,34.54557143,-82.62888111
LUTHERAN HOSPITAL,1730 WEST 25TH STREET,41.48763338,-81.70726289
